transaction_id,order_datetime,channel,payment_method,voucher_used,customer_id,phone_number,product_id,product_name,product_category,quantity,unit_price,revenue
T_004567,2025-05-18 22:39:00,Store,Card,0,C_00525,919469451,P0080,Passion Fruit Tea,Drink,3,35000,105000
T_041778,2025-05-18 22:54:00,Unknown,Cash,0,C_04679,Unknown,P0035,Mexican Pizza Size M,Pizza,2,259000,518000
T_041778,2025-05-18 22:54:00,App,Cash,0,C_04679,988496649,P0075,Fanta 1.5L,Drink,1,42000,42000
T_041778,2025-05-18 22:54:00,App,Unknown,0,C_04679,988496649,P0079,Lemon Tea,Drink,1,35000,35000
T_041778,2025-05-18 22:54:00,App,Cash,0,C_04679,988496649,P0048,Toast Bread,Side Dish,1,39000,39000
T_012696,2025-05-19 10:24:00,Store,Cash,0,C_01437,993494292,P0024,Mushroom Pizza Size L,Pizza,3,249000,747000
T_012696,2025-05-19 10:24:00,Store,Cash,0,C_01437,993494292,P0010,Seafood Pizza Size S,Pizza,1,109000,109000
T_012696,2025-05-19 10:24:00,Unknown,Cash,0,C_01437,993494292,P0071,Pepsi 330ml,Drink,1,39000,39000
T_012696,2025-05-19 10:24:00,Store,Cash,0,C_01437,993494292,P0067,Caesar Salad,Side Dish,1,89000,89000
T_018225,2025-05-19 10:50:00,Store,E-wallet,0,C_02027,957308869,P0014,Cheese Pizza Size M,Pizza,2,149000,298000
T_018225,2025-05-19 10:50:00,Store,E-wallet,0,C_02027,957308869,P0029,Beef Pizza Size M,Pizza,1,199000,199000
T_018225,2025-05-19 10:50:00,Store,E-wallet,0,C_02027,957308869,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_018225,2025-05-19 10:50:00,Store,E-wallet,0,C_02027,957308869,P0079,Lemon Tea,Drink,2,35000,70000
T_018225,2025-05-19 10:50:00,Store,E-wallet,0,C_02027,957308869,P0059,Baked Potato,Side Dish,3,79000,237000
T_018225,2025-05-19 10:50:00,Store,E-wallet,0,C_02027,957308869,P0049,Onion Rings,Side Dish,1,49000,49000
T_034118,2025-05-19 11:40:00,App,Card,1,C_03826,947365640,P0079,Lemon Tea,Drink,3,35000,105000
T_034118,2025-05-19 11:40:00,App,Card,1,C_03826,947365640,P0078,Peach Tea,Drink,2,35000,70000
T_034118,2025-05-19 11:40:00,App,Card,1,C_03826,947365640,P0048,Toast Bread,Side Dish,2,39000,78000
T_009601,2025-05-19 12:34:00,Store,Cash,1,C_01076,923286645,P0002,Pepperoni Pizza Size M,Pizza,1,149000,149000
T_009601,2025-05-19 12:34:00,Store,Cash,1,C_01076,923286645,P0078,Peach Tea,Drink,4,35000,140000
T_009601,2025-05-19 12:34:00,Store,Cash,1,C_01076,923286645,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_009601,2025-05-19 12:34:00,Store,Cash,1,C_01076,923286645,P0070,Taco Fries,Side Dish,1,79000,79000
T_001349,2025-05-19 12:49:00,App,E-wallet,1,C_00156,977927458,P0038,Teriyaki Pizza Size M,Pizza,3,259000,777000
T_001349,2025-05-19 12:49:00,App,E-wallet,1,C_00156,977927458,P0032,Tuna Pizza Size M,Pizza,1,259000,259000
T_001349,2025-05-19 12:49:00,App,E-wallet,1,C_00156,977927458,P0077,Milk Tea,Drink,1,35000,35000
T_001349,2025-05-19 12:49:00,App,E-wallet,1,C_00156,977927458,P0056,Chicken Wings,Side Dish,1,89000,89000
T_001349,2025-05-19 12:49:00,App,E-wallet,1,C_00156,977927458,P0069,Chicken Salad,Side Dish,1,99000,99000
T_025095,2025-05-19 16:00:00,Store,Cash,0,C_02771,941774743,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_025095,2025-05-19 16:00:00,Store,Cash,0,C_02771,941774743,P0072,Fanta 330ml,Drink,3,39000,117000
T_025095,2025-05-19 16:00:00,Store,Cash,0,C_02771,941774743,P0075,Fanta 1.5L,Drink,2,42000,84000
T_025095,2025-05-19 16:00:00,Store,Cash,0,C_02771,941774743,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_025095,2025-05-19 16:00:00,Store,Cash,0,C_02771,941774743,P0062,Spaghetti Carbonara,Side Dish,1,119000,119000
T_025095,2025-05-19 16:00:00,Store,Cash,0,C_02771,941774743,P0067,Caesar Salad,Side Dish,1,89000,89000
T_012538,2025-05-19 16:22:00,App,Card,1,C_01421,942887621,P0038,Teriyaki Pizza Size M,Pizza,2,259000,518000
T_012538,2025-05-19 16:22:00,App,Unknown,1,C_01421,942887621,P0074,Pepsi 1.5L,Drink,2,42000,84000
T_012538,2025-05-19 16:22:00,App,Card,1,C_01421,942887621,P0046,French Fries,Side Dish,1,39000,39000
T_025474,2025-05-19 16:22:00,App,E-wallet,1,C_02817,981982537,P0016,Veggie Pizza Size S,Pizza,1,99000,99000
T_025474,2025-05-19 16:22:00,App,E-wallet,1,C_02817,981982537,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_025474,2025-05-19 16:22:00,App,E-wallet,1,C_02817,981982537,P0046,French Fries,Side Dish,1,39000,39000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0028,Beef Pizza Size S,Pizza,1,109000,109000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0008,BBQ Chicken Pizza Size M,Pizza,1,199000,199000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0072,Fanta 330ml,Drink,2,39000,78000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0078,Peach Tea,Drink,2,35000,70000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0078,Peach Tea,Drink,4,35000,140000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0077,Milk Tea,Drink,3,35000,105000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0049,Onion Rings,Side Dish,1,49000,49000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0056,Chicken Wings,Side Dish,1,89000,89000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0054,Corn Soup,Side Dish,1,59000,59000
T_015155,2025-05-19 17:28:00,App,E-wallet,0,C_01715,997003250,P0067,Caesar Salad,Side Dish,1,89000,89000
T_017772,2025-05-19 17:42:00,App,E-wallet,0,C_01985,997006087,P0007,BBQ Chicken Pizza Size S,Pizza,3,109000,327000
T_037236,2025-05-19 18:43:00,App,Cash,1,C_04168,949941388,P0001,Pepperoni Pizza Size S,Pizza,3,99000,297000
T_037236,2025-05-19 18:43:00,App,Unknown,1,C_04168,949941388,P0071,Pepsi 330ml,Drink,1,39000,39000
T_037236,2025-05-19 18:43:00,App,Cash,1,C_04168,949941388,P0077,Milk Tea,Drink,1,35000,35000
T_037236,2025-05-19 18:43:00,App,Cash,1,C_04168,949941388,P0054,Corn Soup,Side Dish,2,59000,118000
T_037236,2025-05-19 18:43:00,App,Cash,1,C_04168,949941388,P0053,Cheese Balls,Side Dish,1,69000,69000
T_022346,2025-05-19 19:08:00,Store,Card,0,C_02507,973810163,P0010,Seafood Pizza Size S,Pizza,1,109000,109000
T_022346,2025-05-19 19:08:00,Store,Card,0,C_02507,Unknown,P0074,Pepsi 1.5L,Drink,4,42000,168000
T_022346,2025-05-19 19:08:00,Store,Card,0,C_02507,973810163,P0072,Fanta 330ml,Drink,1,39000,39000
T_022346,2025-05-19 19:08:00,Store,Card,0,C_02507,973810163,P0078,Peach Tea,Drink,3,35000,105000
T_022346,2025-05-19 19:08:00,Store,Card,0,C_02507,973810163,P0067,Caesar Salad,Side Dish,1,89000,89000
T_040450,2025-05-19 21:20:00,App,E-wallet,0,C_04535,996307345,P0077,Milk Tea,Drink,2,35000,70000
T_031274,2025-05-20 11:36:00,App,E-wallet,0,C_03468,981639517,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_031274,2025-05-20 11:36:00,App,E-wallet,0,C_03468,981639517,P0081,Mineral Water,Drink,2,20000,40000
T_031274,2025-05-20 11:36:00,App,E-wallet,0,C_03468,981639517,P0078,Peach Tea,Drink,1,35000,35000
T_031274,2025-05-20 11:36:00,App,E-wallet,0,C_03468,981639517,P0079,Lemon Tea,Drink,1,35000,35000
T_031274,2025-05-20 11:36:00,App,E-wallet,0,C_03468,981639517,P0065,Fried Squid,Side Dish,1,139000,139000
T_032332,2025-05-20 12:16:00,App,Cash,1,C_03592,977556565,P0016,Veggie Pizza Size S,Pizza,1,99000,99000
T_032332,2025-05-20 12:16:00,App,Cash,1,C_03592,977556565,P0076,Sprite 1.5L,Drink,2,42000,84000
T_032332,2025-05-20 12:16:00,App,Cash,1,C_03592,977556565,P0071,Pepsi 330ml,Drink,2,39000,78000
T_005833,2025-05-20 18:02:00,App,Cash,1,C_00657,948719847,P0023,Mushroom Pizza Size M,Pizza,1,149000,149000
T_005833,2025-05-20 18:02:00,App,Cash,1,C_00657,948719847,P0078,Peach Tea,Drink,1,35000,35000
T_005833,2025-05-20 18:02:00,App,Cash,1,C_00657,948719847,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_032201,2025-05-20 18:28:00,Website,Card,1,C_03578,948519163,P0023,Mushroom Pizza Size M,Pizza,1,149000,149000
T_032201,2025-05-20 18:28:00,Website,Card,1,C_03578,948519163,P0075,Fanta 1.5L,Drink,1,42000,42000
T_032201,2025-05-20 18:28:00,Website,Card,1,C_03578,948519163,P0071,Pepsi 330ml,Drink,3,39000,117000
T_032201,2025-05-20 18:28:00,Website,Card,1,C_03578,948519163,P0060,Fried Rice,Side Dish,2,89000,178000
T_027680,2025-05-20 19:14:00,Website,E-wallet,0,C_03067,962495219,P0031,Tuna Pizza Size S,Pizza,1,119000,119000
T_027680,2025-05-20 19:14:00,Website,E-wallet,0,C_03067,962495219,P0072,Fanta 330ml,Drink,2,39000,78000
T_027680,2025-05-20 19:14:00,Website,E-wallet,0,C_03067,962495219,P0078,Peach Tea,Drink,1,35000,35000
T_027680,2025-05-20 19:14:00,Website,E-wallet,0,C_03067,962495219,P0078,Peach Tea,Drink,3,35000,105000
T_027680,2025-05-20 19:14:00,Website,E-wallet,0,C_03067,962495219,P0064,Beef Pasta,Side Dish,1,129000,129000
T_027680,2025-05-20 19:14:00,Website,E-wallet,0,C_03067,962495219,P0055,Pumpkin Soup,Side Dish,1,59000,59000
T_021221,2025-05-20 19:15:00,Store,E-wallet,1,C_02377,920355618,P0015,Cheese Pizza Size L,Pizza,1,249000,249000
T_021221,2025-05-20 19:15:00,Store,E-wallet,1,C_02377,920355618,P0046,French Fries,Side Dish,1,39000,39000
T_030520,2025-05-20 20:28:00,Store,Cash,1,C_03391,923835051,P0040,Double Cheese Pizza Size S,Pizza,1,119000,119000
T_030520,2025-05-20 20:28:00,Store,Cash,1,C_03391,923835051,P0072,Fanta 330ml,Drink,4,39000,156000
T_030520,2025-05-20 20:28:00,Store,Cash,1,C_03391,923835051,P0078,Peach Tea,Drink,1,35000,35000
T_030520,2025-05-20 20:28:00,Store,Cash,1,C_03391,923835051,P0067,Caesar Salad,Side Dish,1,89000,89000
T_022564,2025-05-20 21:06:00,App,E-wallet,1,C_02529,979668040,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_022564,2025-05-20 21:06:00,App,E-wallet,1,C_02529,979668040,P0074,Pepsi 1.5L,Drink,2,42000,84000
T_033802,2025-05-20 21:18:00,App,Cash,1,C_03787,974014107,P0013,Cheese Pizza Size S,Pizza,1,99000,99000
T_033802,2025-05-20 21:18:00,App,Cash,1,C_03787,974014107,P0028,Beef Pizza Size S,Pizza,1,109000,109000
T_033802,2025-05-20 21:18:00,App,Cash,1,C_03787,974014107,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_033802,2025-05-20 21:18:00,App,Cash,1,C_03787,974014107,P0078,Peach Tea,Drink,1,35000,35000
T_033802,2025-05-20 21:18:00,App,Cash,1,C_03787,974014107,P0078,Peach Tea,Drink,2,35000,70000
T_033802,2025-05-20 21:18:00,App,Cash,1,C_03787,974014107,P0070,Taco Fries,Side Dish,1,79000,79000
T_036051,2025-05-20 21:53:00,App,E-wallet,1,C_04034,970125824,P0063,Spaghetti Bolognese,Side Dish,1,119000,119000
T_027208,2025-05-21 11:46:00,App,E-wallet,0,C_03018,960860585,P0002,Pepperoni Pizza Size M,Pizza,1,149000,149000
T_027208,2025-05-21 11:46:00,App,E-wallet,0,C_03018,960860585,P0081,Mineral Water,Drink,1,20000,20000
T_031055,2025-05-21 12:36:00,Store,Card,0,C_03450,971204245,P0024,Mushroom Pizza Size L,Pizza,1,249000,249000
T_031055,2025-05-21 12:36:00,Store,Card,0,C_03450,971204245,P0037,Teriyaki Pizza Size S,Pizza,2,119000,238000
T_031055,2025-05-21 12:36:00,Store,Card,0,C_03450,971204245,P0075,Fanta 1.5L,Drink,1,42000,42000
T_031055,2025-05-21 12:36:00,Store,Card,0,C_03450,971204245,P0079,Lemon Tea,Drink,1,35000,35000
T_031055,2025-05-21 12:36:00,Store,Card,0,C_03450,971204245,P0053,Cheese Balls,Side Dish,1,69000,69000
T_031055,2025-05-21 12:36:00,Store,Card,0,C_03450,971204245,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_001054,2025-05-21 13:00:00,App,E-wallet,1,C_00116,974290809,P0001,Pepperoni Pizza Size S,Pizza,2,99000,198000
T_001054,2025-05-21 13:00:00,App,E-wallet,1,C_00116,974290809,P0049,Onion Rings,Side Dish,1,49000,49000
T_012474,2025-05-21 13:01:00,Store,Cash,0,C_01415,961906958,P0015,Cheese Pizza Size L,Pizza,4,249000,996000
T_012474,2025-05-21 13:01:00,Store,Cash,0,C_01415,961906958,P0076,Sprite 1.5L,Drink,1,42000,42000
T_026774,2025-05-21 15:00:00,Store,E-wallet,0,C_02977,976750103,P0075,Fanta 1.5L,Drink,1,42000,42000
T_026774,2025-05-21 15:00:00,Store,E-wallet,0,C_02977,976750103,P0074,Pepsi 1.5L,Drink,3,42000,126000
T_026774,2025-05-21 15:00:00,Store,E-wallet,0,C_02977,976750103,P0073,Sprite 330ml,Drink,2,39000,78000
T_026774,2025-05-21 15:00:00,Store,E-wallet,0,C_02977,976750103,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_026774,2025-05-21 15:00:00,Store,E-wallet,0,C_02977,976750103,P0066,Shrimp Tempura,Side Dish,1,149000,149000
T_043874,2025-05-21 16:45:00,Website,E-wallet,1,C_04874,949434900,P0013,Cheese Pizza Size S,Pizza,1,99000,99000
T_043874,2025-05-21 16:45:00,Website,E-wallet,1,C_04874,949434900,P0071,Pepsi 330ml,Drink,1,39000,39000
T_043874,2025-05-21 16:45:00,Website,E-wallet,1,C_04874,949434900,P0080,Passion Fruit Tea,Drink,3,35000,105000
T_023775,2025-05-21 16:51:00,App,Card,0,C_02643,971810526,P0026,Sausage Pizza Size M,Pizza,1,199000,199000
T_023775,2025-05-21 16:51:00,App,Card,0,C_02643,971810526,P0075,Fanta 1.5L,Drink,2,42000,84000
T_023775,2025-05-21 16:51:00,App,Card,0,C_02643,971810526,P0059,Baked Potato,Side Dish,1,79000,79000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0011,Seafood Pizza Size M,Pizza,1,199000,199000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0006,Hawaiian Pizza Size L,Pizza,1,249000,249000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0077,Milk Tea,Drink,1,35000,35000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0078,Peach Tea,Drink,1,35000,35000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0079,Lemon Tea,Drink,3,35000,105000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0079,Lemon Tea,Drink,1,35000,35000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0066,Shrimp Tempura,Side Dish,3,149000,447000
T_017253,2025-05-21 17:01:00,Store,E-wallet,0,C_01927,933726082,P0047,Garlic Bread,Side Dish,2,39000,78000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0010,Seafood Pizza Size S,Pizza,1,109000,109000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0020,Bacon Pizza Size M,Pizza,1,199000,199000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0013,Cheese Pizza Size S,Pizza,1,99000,99000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0076,Sprite 1.5L,Drink,3,42000,126000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0071,Pepsi 330ml,Drink,2,39000,78000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0081,Mineral Water,Drink,1,20000,20000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0065,Fried Squid,Side Dish,1,139000,139000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0063,Spaghetti Bolognese,Side Dish,3,119000,357000
T_027099,2025-05-21 17:50:00,Website,Cash,0,C_03004,968852059,P0056,Chicken Wings,Side Dish,1,89000,89000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0019,Bacon Pizza Size S,Pizza,3,109000,327000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0072,Fanta 330ml,Drink,1,39000,39000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0074,Pepsi 1.5L,Drink,3,42000,126000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0081,Mineral Water,Drink,2,20000,40000
T_018587,2025-05-21 19:09:00,App,Cash,0,C_02071,968535675,P0048,Toast Bread,Side Dish,1,39000,39000
T_035951,2025-05-21 19:10:00,App,Cash,0,C_04030,962363456,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_035951,2025-05-21 19:10:00,App,Cash,0,C_04030,962363456,P0077,Milk Tea,Drink,2,35000,70000
T_035951,2025-05-21 19:10:00,App,Cash,0,C_04030,962363456,P0071,Pepsi 330ml,Drink,2,39000,78000
T_035951,2025-05-21 19:10:00,App,Cash,0,C_04030,962363456,P0059,Baked Potato,Side Dish,1,79000,79000
T_035401,2025-05-21 22:27:00,Store,E-wallet,0,C_03963,970307865,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_035401,2025-05-21 22:27:00,Store,E-wallet,0,C_03963,970307865,P0077,Milk Tea,Drink,1,35000,35000
T_035401,2025-05-21 22:27:00,Store,Unknown,0,C_03963,970307865,P0064,Beef Pasta,Side Dish,2,129000,258000
T_025475,2025-05-22 10:47:00,Website,Card,1,C_02817,981982537,P0025,Sausage Pizza Size S,Pizza,2,109000,218000
T_025475,2025-05-22 10:47:00,Website,Card,1,C_02817,981982537,P0043,Supreme Pizza Size S,Pizza,1,119000,119000
T_025475,2025-05-22 10:47:00,Website,Card,1,C_02817,981982537,P0071,Pepsi 330ml,Drink,1,39000,39000
T_025475,2025-05-22 10:47:00,Website,Card,1,C_02817,981982537,P0075,Fanta 1.5L,Drink,2,42000,84000
T_025475,2025-05-22 10:47:00,Website,Card,1,C_02817,981982537,P0067,Caesar Salad,Side Dish,1,89000,89000
T_025475,2025-05-22 10:47:00,Website,Card,1,C_02817,981982537,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_035934,2025-05-22 11:18:00,App,Card,1,C_04029,930083124,P0026,Sausage Pizza Size M,Pizza,1,199000,199000
T_035934,2025-05-22 11:18:00,App,Card,1,C_04029,930083124,P0078,Peach Tea,Drink,1,35000,35000
T_009688,2025-05-22 12:12:00,App,Cash,1,C_01083,967585343,P0032,Tuna Pizza Size M,Pizza,3,259000,777000
T_009688,2025-05-22 12:12:00,App,Cash,1,C_01083,967585343,P0079,Lemon Tea,Drink,3,35000,105000
T_009688,2025-05-22 12:12:00,App,Cash,1,C_01083,967585343,P0078,Peach Tea,Drink,2,35000,70000
T_009688,2025-05-22 12:12:00,App,Cash,1,C_01083,967585343,P0075,Fanta 1.5L,Drink,1,42000,42000
T_009688,2025-05-22 12:12:00,App,Cash,1,C_01083,967585343,P0050,Potato Wedges,Side Dish,1,49000,49000
T_009688,2025-05-22 12:12:00,App,Cash,1,C_01083,967585343,P0056,Chicken Wings,Side Dish,1,89000,89000
T_020285,2025-05-22 12:36:00,App,Cash,0,C_02262,955572366,P0029,Beef Pizza Size M,Pizza,1,199000,199000
T_020285,2025-05-22 12:36:00,App,Cash,0,C_02262,955572366,P0075,Fanta 1.5L,Drink,2,42000,84000
T_034696,2025-05-22 13:11:00,Store,E-wallet,0,C_03894,940086130,P0011,Seafood Pizza Size M,Pizza,1,199000,199000
T_034696,2025-05-22 13:11:00,Store,E-wallet,0,C_03894,940086130,P0071,Pepsi 330ml,Drink,1,39000,39000
T_034696,2025-05-22 13:11:00,Store,E-wallet,0,C_03894,940086130,P0081,Mineral Water,Drink,1,20000,20000
T_034696,2025-05-22 13:11:00,Store,E-wallet,0,C_03894,940086130,P0048,Toast Bread,Side Dish,1,39000,39000
T_044109,2025-05-22 16:41:00,Store,Card,0,C_04900,922036376,P0041,Double Cheese Pizza Size M,Pizza,1,259000,259000
T_044109,2025-05-22 16:41:00,Store,Card,0,C_04900,922036376,P0079,Lemon Tea,Drink,2,35000,70000
T_044109,2025-05-22 16:41:00,Store,Card,0,C_04900,922036376,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_030646,2025-05-22 16:59:00,App,Card,0,C_03405,995629479,P0016,Veggie Pizza Size S,Pizza,1,99000,99000
T_030646,2025-05-22 16:59:00,App,Card,0,C_03405,995629479,P0077,Milk Tea,Drink,1,35000,35000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0015,Cheese Pizza Size L,Pizza,1,249000,249000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0001,Pepperoni Pizza Size S,Pizza,1,99000,99000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0034,Mexican Pizza Size S,Pizza,2,119000,238000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0077,Milk Tea,Drink,3,35000,105000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0076,Sprite 1.5L,Drink,3,42000,126000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0064,Beef Pasta,Side Dish,2,129000,258000
T_009602,2025-05-22 18:23:00,Store,Cash,0,C_01076,923286645,P0054,Corn Soup,Side Dish,1,59000,59000
T_000902,2025-05-22 19:01:00,Store,E-wallet,1,C_00094,924556046,P0076,Sprite 1.5L,Drink,1,42000,42000
T_000902,2025-05-22 19:01:00,Store,E-wallet,1,C_00094,924556046,P0063,Spaghetti Bolognese,Side Dish,1,119000,119000
T_032005,2025-05-22 19:14:00,App,Cash,0,C_03553,959469455,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_032005,2025-05-22 19:14:00,App,Cash,0,C_03553,959469455,P0076,Sprite 1.5L,Drink,1,42000,42000
T_032005,2025-05-22 19:14:00,App,Cash,0,C_03553,959469455,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_032005,2025-05-22 19:14:00,App,Cash,0,C_03553,959469455,P0064,Beef Pasta,Side Dish,2,129000,258000
T_023020,2025-05-22 19:20:00,Store,Cash,0,C_02574,938720125,P0014,Cheese Pizza Size M,Pizza,3,149000,447000
T_023020,2025-05-22 19:20:00,Store,Cash,0,C_02574,938720125,P0070,Taco Fries,Side Dish,2,79000,158000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0008,BBQ Chicken Pizza Size M,Pizza,3,199000,597000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0019,Bacon Pizza Size S,Pizza,1,109000,109000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0071,Pepsi 330ml,Drink,1,39000,39000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0072,Fanta 330ml,Drink,4,39000,156000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0072,Fanta 330ml,Drink,1,39000,39000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0072,Fanta 330ml,Drink,3,39000,117000
T_040056,2025-05-22 19:25:00,Website,E-wallet,1,C_04493,988687236,P0048,Toast Bread,Side Dish,1,39000,39000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0040,Double Cheese Pizza Size S,Pizza,1,119000,119000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0010,Seafood Pizza Size S,Pizza,2,109000,218000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0073,Sprite 330ml,Drink,4,39000,156000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0075,Fanta 1.5L,Drink,1,42000,42000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0055,Pumpkin Soup,Side Dish,2,59000,118000
T_030775,2025-05-22 20:07:00,Website,E-wallet,1,C_03417,944070174,P0053,Cheese Balls,Side Dish,1,69000,69000
